ID,Collection,Groups,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55
MNHN-FR162868-401440024,MNHN Paris,Modern_Sheep,1.599758,2.402956,1.606396,1.709285,2.446103,2.233687,2.459379,1.788941,3.216111,2.313343,3.448441,1.918382,4.012671,2.246963,1.719242,2.429508,1.822131,2.499207,1.928339,2.568906,2.037866,2.618691,2.163988,2.615372,2.266877,2.548992,2.3233,2.439465,2.376404,2.3233,2.535716,2.300067,2.612053,2.38968,2.691709,2.479293,2.778003,2.558949,2.88753,2.602096,2.997057,2.565587,3.089989,2.48925,3.159688,2.396318,3.299086,2.366447,3.368785,2.442784,3.468355,2.482612,3.574563,2.492569,3.670814,2.452741,3.757108,2.392999,3.833445,2.316662,3.923058,2.276834,4.01599,2.163988,3.969524,2.094289,3.903144,2.051142,3.826807,2.031228,3.75047,2.004676,3.674133,1.978124,3.597796,1.954891,3.51814,1.944934,3.342233,1.845364,3.255939,1.765708,3.143093,1.745794,3.023609,1.739156,2.910763,1.715923,2.797917,1.742475,2.68839,1.785622,2.572225,1.798898,2.346533,1.765708,2.263558,1.712604,2.160669,1.709285,2.05778,1.705966,1.95821,1.715923,1.868597,1.765708,1.782303,1.805536,1.686052,1.778984
MNHN-FR162868-50394,MNHN Paris,Modern_Sheep,2.192505,2.462859,2.251851,1.730925,3.125556,2.238663,3.227763,1.81335,3.953103,2.271633,4.144329,1.938636,4.826808,2.218881,2.317791,2.509017,2.43978,2.476047,2.551878,2.535393,2.67057,2.588145,2.795856,2.614521,2.894766,2.541987,2.990379,2.456265,3.072804,2.357355,3.19809,2.327682,3.290406,2.410107,3.389316,2.482641,3.491523,2.548581,3.606918,2.591442,3.715719,2.548581,3.798144,2.459562,3.873975,2.360652,4.052013,2.311197,4.131141,2.387028,4.226754,2.443077,4.335555,2.416701,4.431168,2.357355,4.523484,2.298009,4.632285,2.281524,4.741086,2.288118,4.741086,2.172723,4.645473,2.136456,4.563048,2.07711,4.536672,1.984794,4.490514,1.895775,4.411386,1.935339,4.328961,1.9782,4.226754,1.974903,4.052013,1.862805,3.976182,1.777083,3.870678,1.773786,3.771768,1.826538,3.662967,1.843023,3.554166,1.826538,3.442068,1.826538,3.333267,1.849617,3.089289,1.793568,2.973894,1.740816,2.858499,1.783677,2.743104,1.740816,2.621115,1.767192,2.53869,1.869399,2.413404,1.91226,2.314494,1.833132
MNHN-FR162868-503940018,MNHN Paris,Modern_Sheep,2.261413,2.301145,2.370676,1.552859,3.201737,2.112418,3.407019,1.675366,4.052664,2.138906,4.261257,1.784629,4.923457,2.08593,2.397164,2.360743,2.506427,2.304456,2.619001,2.357432,2.738197,2.400475,2.857393,2.440207,2.973278,2.407097,3.065986,2.324322,3.148761,2.228303,3.301067,2.175327,3.390464,2.254791,3.479861,2.337566,3.585813,2.400475,3.698387,2.443518,3.80765,2.403786,3.900358,2.327633,3.9732,2.228303,4.148683,2.188571,4.231458,2.261413,4.330788,2.307767,4.433429,2.274657,4.526137,2.21837,4.625467,2.168705,4.731419,2.15215,4.843993,2.148839,4.827438,2.029643,4.741352,1.983289,4.665199,1.92038,4.645333,1.824361,4.605601,1.744897,4.526137,1.784629,4.443362,1.830983,4.344032,1.824361,4.17186,1.715098,4.099018,1.638945,4.002999,1.615768,3.903669,1.648878,3.810961,1.681988,3.705009,1.665433,3.602368,1.6555,3.499727,1.672055,3.264646,1.645567,3.135517,1.605835,3.006388,1.579347,2.877259,1.595902,2.761374,1.572725,2.665355,1.672055,2.542848,1.734964,2.440207,1.6555
MNHN-FR162868-62193,MNHN Paris,Modern_Sheep,2.277968,2.731575,2.277968,2.036265,3.155383,2.526293,3.208359,2.056131,3.936779,2.493183,4.145372,2.165394,4.744663,2.370676,2.403786,2.705087,2.506427,2.751441,2.619001,2.797795,2.728264,2.844149,2.84746,2.860704,2.956723,2.81435,3.032876,2.721642,3.07923,2.612379,3.254713,2.599135,3.340799,2.68191,3.433507,2.761374,3.532837,2.824283,3.648722,2.840838,3.757985,2.794484,3.837449,2.705087,3.880492,2.595824,4.016243,2.562714,4.095707,2.635556,4.198348,2.675288,4.3043,2.665355,4.406941,2.625623,4.499649,2.566025,4.582424,2.496494,4.678443,2.440207,4.708242,2.311078,4.6354,2.304456,4.562558,2.28459,4.493027,2.264724,4.423496,2.238236,4.350654,2.221681,4.277812,2.211748,4.20497,2.195193,4.03942,2.105796,3.950023,2.046198,3.847382,2.032954,3.744741,2.05282,3.638789,2.039576,3.532837,2.032954,3.423574,2.049509,3.317622,2.069375,3.089163,2.032954,2.989833,1.979978,2.88057,1.989911,2.767996,2.013088,2.655422,2.029643,2.566025,2.095863,2.466695,2.145528,2.360743,2.112418
MNHN-FR164493-30024,MNHN Paris,Modern_Sheep,1.607452,2.549635,1.475749,1.745909,2.3639,2.286229,2.390916,1.772925,3.218281,2.134264,3.370246,1.786433,4.106432,2.174788,1.715516,2.559766,1.816826,2.573274,1.914759,2.623929,2.016069,2.657699,2.124133,2.644191,2.211935,2.583405,2.279475,2.495603,2.313245,2.394293,2.458456,2.407801,2.556389,2.515865,2.66783,2.610421,2.80291,2.657699,2.941367,2.630683,3.025792,2.512488,3.089955,2.384162,3.137233,2.245705,3.302706,2.222066,3.383754,2.309868,3.474933,2.387539,3.586374,2.417932,3.701192,2.390916,3.812633,2.350392,3.924074,2.306491,4.035515,2.265967,4.049023,2.086986,3.98486,2.005938,3.934205,1.921513,3.870042,1.840465,3.768732,1.816826,3.674176,1.840465,3.569489,1.833711,3.468179,1.820203,3.258805,1.735778,3.164249,1.681746,3.052808,1.678369,2.93799,1.678369,2.826549,1.681746,2.715108,1.691877,2.607044,1.725647,2.502357,1.762794,2.272721,1.752663,2.168034,1.718893,2.066724,1.685123,1.95866,1.674992,1.853973,1.702008,1.759417,1.752663,1.661484,1.796564,1.566928,1.75604
MHNN_Capra-hircus_226-Os547-R,Musée D'histoire naturelle Nîmes,Modern_Goat,0.928984,1.087772,0.89782,0.725676,1.673952,1.003184,1.645756,0.746452,2.40408,0.970536,2.534672,0.731612,2.99768,0.862204,1.02396,1.132292,1.113,1.199072,1.206492,1.259916,1.307404,1.302952,1.412768,1.331148,1.51368,1.289596,1.586396,1.206492,1.633884,1.107064,1.752604,1.072932,1.835708,1.144164,1.926232,1.205008,2.021208,1.258432,2.12954,1.27624,2.230452,1.245076,2.306136,1.169392,2.350656,1.069964,2.47086,1.0017,2.53764,1.043252,2.608872,1.077384,2.684556,1.09074,2.758756,1.064028,2.821084,1.01654,2.884896,0.967568,2.947224,0.918596,2.963548,0.819168,2.919028,0.785036,2.865604,0.767228,2.81218,0.752388,2.757272,0.747936,2.70088,0.74942,2.644488,0.747936,2.58958,0.736064,2.461956,0.657412,2.377368,0.590632,2.274972,0.614376,2.16664,0.626248,2.058308,0.627732,1.955912,0.663348,1.856484,0.707868,1.748152,0.713804,1.593816,0.6678,1.507744,0.672252,1.418704,0.670768,1.331148,0.666316,1.245076,0.700448,1.160488,0.737548,1.072932,0.76426,0.985376,0.743484
MHNN_Capra-hircus_24-Os544-R,Musée D'histoire naturelle Nîmes,Modern_Goat,0.356863,2.2698,0.332904,1.795664,1.115985,2.050386,1.094548,1.770444,1.813318,2.050386,1.948245,1.754051,2.388334,1.897805,0.462787,2.253407,0.568711,2.296281,0.665808,2.35807,0.775515,2.392117,0.889005,2.40851,0.984841,2.356809,1.056718,2.267278,1.098331,2.158832,1.186601,2.11848,1.269827,2.176486,1.356836,2.226926,1.447628,2.2698,1.543464,2.301325,1.640561,2.28241,1.723787,2.226926,1.769183,2.139917,1.885195,2.089477,1.957072,2.121002,2.033993,2.137395,2.112175,2.144961,2.180269,2.117219,2.230709,2.056691,2.281149,1.997424,2.342938,1.950767,2.340416,1.875107,2.289976,1.86628,2.245841,1.837277,2.20675,1.800708,2.162615,1.770444,2.112175,1.757834,2.057952,1.754051,2.00499,1.754051,1.885195,1.660737,1.813318,1.577511,1.72757,1.644344,1.635517,1.701089,1.524549,1.709916,1.414842,1.72757,1.310179,1.7654,1.201733,1.795664,1.090765,1.654432,0.998712,1.680913,0.928096,1.7654,0.822172,1.798186,0.71877,1.843582,0.625456,1.909154,0.513227,1.925547,0.409825,1.887717
MHNN_Capra-hircus_89-Os543-R,Musée D'histoire naturelle Nîmes,Modern_Goat,0.769986,1.174824,0.744849,0.686637,1.510866,1.083537,1.664334,0.731619,2.241162,0.93933,2.451519,0.800415,2.966166,0.99225,0.874503,1.215837,0.956529,1.293894,1.037232,1.374597,1.127196,1.443393,1.238328,1.44207,1.316385,1.360044,1.393119,1.274049,1.461915,1.185408,1.618029,1.178793,1.715931,1.285956,1.823094,1.382535,1.94481,1.460592,2.085048,1.4553,2.193534,1.365336,2.229255,1.225098,2.2491,1.082214,2.30202,1.033263,2.36817,1.12455,2.452842,1.198638,2.55339,1.246266,2.665845,1.242297,2.771685,1.213191,2.864295,1.149687,2.958228,1.091475,2.938383,0.924777,2.903985,0.879795,2.837835,0.882441,2.771685,0.878472,2.705535,0.867888,2.640708,0.852012,2.575881,0.836136,2.511054,0.821583,2.372139,0.744849,2.305989,0.672084,2.242485,0.60858,2.149875,0.636363,2.054619,0.6615,1.956717,0.683991,1.858815,0.70119,1.762236,0.722358,1.554525,0.702513,1.451331,0.6615,1.345491,0.653562,1.239651,0.686637,1.129842,0.705159,1.024002,0.736911,0.923454,0.775278,0.82026,0.750141
MHNN_Capra-hircus_Os552-R,Musée D'histoire naturelle Nîmes,Modern_Goat,1.23266,1.84756,1.21407,1.30702,1.87187,1.81324,1.85614,1.41141,2.59116,1.75032,2.67982,1.39854,3.39339,1.55584,1.30702,1.92192,1.36708,2.00486,1.44287,2.07064,1.54297,2.09781,1.64307,2.10639,1.73173,2.07064,1.79322,1.98913,1.83326,1.89618,1.95767,1.89761,2.04204,1.97769,2.13499,2.05062,2.23223,2.10925,2.34949,2.11783,2.45245,2.07493,2.51108,1.9734,2.54111,1.86043,2.67124,1.8304,2.77134,1.88188,2.87716,1.91906,2.98584,1.92335,3.08451,1.8733,3.16888,1.79751,3.25325,1.72315,3.32475,1.63449,3.36336,1.47004,3.29758,1.41141,3.21607,1.37566,3.12884,1.3585,3.03875,1.35278,2.95009,1.3585,2.86143,1.37423,2.77277,1.38996,2.58973,1.36279,2.49678,1.33991,2.4024,1.32275,2.30802,1.30845,2.21364,1.30559,2.12355,1.33848,2.03489,1.37566,1.9448,1.40283,1.78178,1.37995,1.72172,1.32561,1.6588,1.27556,1.58587,1.24124,1.50579,1.23123,1.43286,1.25983,1.35993,1.28128,1.28271,1.27127
BLAISE_0026_L,Emilie Blaise,Modern_Sheep,3.352727,2.859297,3.430637,2.3373,4.165588,2.724253,4.227916,2.423001,4.890151,2.861894,5.123881,2.594403,5.710803,2.937207,3.477383,2.903446,3.560487,3.002132,3.664367,3.082639,3.783829,3.131982,3.911082,3.150161,4.014962,3.077445,4.079887,2.963177,4.139618,2.846312,4.222722,2.846312,4.28505,2.963177,4.352572,3.077445,4.435676,3.181325,4.560332,3.228071,4.684988,3.191713,4.770689,3.09043,4.83042,2.970968,4.965464,2.955386,5.035583,3.041087,5.123881,3.108609,5.235552,3.121594,5.344626,3.106012,5.448506,3.061863,5.544595,3.004729,5.648475,3.004729,5.674445,2.8567,5.66146,2.768402,5.63549,2.682701,5.552386,2.711268,5.464088,2.695686,5.386178,2.654134,5.305671,2.615179,5.217373,2.609985,5.035583,2.521687,4.970658,2.435986,4.866778,2.425598,4.760301,2.443777,4.659018,2.407419,4.552541,2.41521,4.446064,2.425598,4.342184,2.443777,4.12923,2.381449,4.048723,2.332106,3.952634,2.321718,3.859142,2.308733,3.76565,2.313927,3.682546,2.360673,3.599442,2.402225,3.508547,2.38924
BLAISE_0028_R,Emilie Blaise,Modern_Sheep,2.48101,2.59739,2.45456,2.0631,3.324765,2.367275,3.430565,1.94672,4.08917,2.33818,4.3378,2.118645,4.853575,2.499525,2.60797,2.637065,2.732285,2.684675,2.853955,2.732285,2.97827,2.774605,3.107875,2.795765,3.2269,2.74022,3.2798,2.61855,3.30625,2.49159,3.393535,2.462495,3.48082,2.552425,3.573395,2.637065,3.679195,2.700545,3.80351,2.711125,3.917245,2.663515,3.98337,2.557715,4.033625,2.44398,4.16323,2.404305,4.22671,2.473075,4.30077,2.531265,4.393345,2.55507,4.48592,2.536555,4.578495,2.520685,4.66578,2.4863,4.75571,2.51275,4.848285,2.40166,4.805965,2.324955,4.811255,2.240315,4.76629,2.171545,4.679005,2.17419,4.59172,2.166255,4.504435,2.160965,4.41715,2.14774,4.24787,2.01549,4.18968,1.917625,4.09446,1.864725,3.98337,1.89382,3.87228,1.922915,3.758545,1.901755,3.642165,1.901755,3.52843,1.907045,3.30625,1.896465,3.18987,1.87266,3.07878,1.907045,2.959755,1.92556,2.843375,1.92027,2.769315,2.01549,2.66616,2.07368,2.547135,2.086905
BLAISE_0060_R,Emilie Blaise,Modern_Sheep,2.731995,3.512565,2.68686,2.976255,3.486015,3.2391,3.517875,2.85678,4.18428,3.257685,4.46571,2.99484,4.946265,3.22848,2.838195,3.53115,2.94174,3.586905,3.05325,3.62142,3.17007,3.64266,3.28689,3.63204,3.38778,3.576285,3.44619,3.475395,3.475395,3.36123,3.5577,3.337335,3.629385,3.422295,3.71169,3.49929,3.80727,3.5577,3.916125,3.57894,4.022325,3.54177,4.07808,3.448845,4.123215,3.3453,4.277205,3.316095,4.351545,3.38247,4.43385,3.44088,4.532085,3.443535,4.622355,3.401055,4.70997,3.35061,4.797585,3.305475,4.898475,3.31875,4.930335,3.15414,4.887855,3.1329,4.824135,3.12759,4.76307,3.10635,4.70466,3.0798,4.64625,3.055905,4.58253,3.03732,4.51881,3.024045,4.37013,2.90988,4.293135,2.822265,4.1949,2.763855,4.086045,2.806335,3.97188,2.82492,3.857715,2.80899,3.74355,2.83023,3.63204,2.85678,3.40902,2.806335,3.31344,2.77182,3.21786,2.79837,3.12759,2.84616,3.0267,2.838195,2.955015,2.90988,2.87802,2.981565,2.779785,3.00546
BLAISE_0109_L,Emilie Blaise,Modern_Sheep,2.626721,3.107991,2.631787,2.555797,3.417017,2.986407,3.525936,2.560863,4.143988,3.044666,4.389689,2.667249,4.944416,3.080128,2.73564,3.158651,2.831894,3.232108,2.930681,3.303032,3.044666,3.348626,3.161184,3.363824,3.26757,3.303032,3.346093,3.211844,3.386621,3.095326,3.485408,3.085194,3.548733,3.181448,3.62219,3.270103,3.720977,3.335961,3.832429,3.363824,3.941348,3.325829,4.032536,3.252372,4.085729,3.148519,4.227577,3.102925,4.311166,3.171316,4.399821,3.229575,4.506207,3.227042,4.602461,3.186514,4.703781,3.148519,4.805101,3.118123,4.903888,3.148519,4.901355,2.981341,4.883624,2.895219,4.873492,2.809097,4.815233,2.748305,4.731644,2.740706,4.642989,2.73564,4.5594,2.715376,4.475811,2.690046,4.295968,2.596325,4.222511,2.522868,4.138922,2.454477,4.037602,2.484873,3.936282,2.512736,3.829896,2.517802,3.726043,2.525401,3.62219,2.550731,3.411951,2.535533,3.320763,2.484873,3.219443,2.477274,3.11559,2.469675,3.011737,2.469675,2.918016,2.512736,2.834427,2.576061,2.730574,2.570995
BLAISE_0166_L,Emilie Blaise,Modern_Sheep,3.103012,3.457568,3.087484,2.828684,3.858708,3.28676,3.954464,2.901148,4.604052,3.26088,4.811092,3.00208,5.346808,3.235,3.206532,3.483448,3.2997,3.542972,3.398044,3.592144,3.501564,3.625788,3.61026,3.6232,3.706016,3.568852,3.781068,3.488624,3.822476,3.387692,3.938936,3.39028,4.02434,3.486036,4.109744,3.579204,4.215852,3.641316,4.337488,3.667196,4.443596,3.599908,4.510884,3.4938,4.562644,3.37734,4.6584,3.346284,4.7231,3.4291,4.808504,3.488624,4.912024,3.48086,5.012956,3.457568,5.100948,3.400632,5.183764,3.335932,5.27952,3.310052,5.323516,3.162536,5.289872,3.095248,5.2407,3.0409,5.170824,3.064192,5.095772,3.064192,5.023308,3.048664,4.950844,3.035724,4.875792,3.02796,4.7231,2.919264,4.655812,2.839036,4.560056,2.80798,4.456536,2.82092,4.353016,2.831272,4.249496,2.82092,4.145976,2.83386,4.05022,2.870092,3.84318,2.883032,3.757776,2.826096,3.656844,2.82092,3.555912,2.805392,3.45498,2.784688,3.369576,2.839036,3.278996,2.88562,3.178064,2.87268
BLAISE_0265_R,Emilie Blaise,Modern_Sheep,1.997825,2.2396,1.855305,1.570265,2.786775,1.896025,2.80459,1.44047,3.50192,1.75096,3.64953,1.514275,4.059275,1.61862,2.10726,2.1887,2.201425,2.150525,2.308315,2.19888,2.42284,2.22942,2.537365,2.247235,2.649345,2.21415,2.72824,2.12762,2.746055,2.01055,2.90639,1.94947,2.990375,2.03091,3.081995,2.10217,3.188885,2.140345,3.305955,2.14798,3.387395,2.07163,3.433205,1.96474,3.4612,1.85276,3.563,1.81204,3.616445,1.880755,3.69025,1.92402,3.77678,1.92911,3.84804,1.880755,3.92948,1.850215,3.977835,1.77641,4.013465,1.697515,4.03128,1.57281,3.988015,1.560085,3.93966,1.55245,3.88876,1.539725,3.840405,1.539725,3.789505,1.539725,3.738605,1.534635,3.687705,1.53209,3.58845,1.427745,3.51719,1.35394,3.412845,1.346305,3.305955,1.35394,3.20161,1.351395,3.09472,1.34376,2.99801,1.38448,2.898755,1.42011,2.679885,1.412475,2.567905,1.376845,2.496645,1.45574,2.384665,1.468465,2.267595,1.483735,2.170885,1.55245,2.069085,1.61353,1.952015,1.6288
BLAISE_0436_L,Emilie Blaise,Modern_Sheep,2.607619,3.142958,2.708766,2.627355,3.438998,3.061547,3.471069,2.686563,4.129758,2.992471,4.295047,2.750705,4.679899,2.822248,2.723568,3.142958,2.814847,3.224369,2.915994,3.290978,3.022075,3.347719,3.138024,3.389658,3.253973,3.360054,3.340318,3.278643,3.397059,3.170095,3.517942,3.138024,3.591952,3.219435,3.673363,3.293445,3.772043,3.342785,3.883058,3.342785,3.974337,3.28111,4.043413,3.194765,4.097687,3.098552,4.188966,3.05908,4.258042,3.110887,4.336986,3.142958,4.420864,3.13309,4.492407,3.088684,4.561483,3.041811,4.61329,2.975202,4.655229,2.901192,4.647828,2.782776,4.605889,2.775375,4.56395,2.770441,4.519544,2.767974,4.475138,2.767974,4.433199,2.765507,4.388793,2.76304,4.346854,2.758106,4.211169,2.701365,4.122357,2.666827,4.026144,2.666827,3.932398,2.63969,3.841119,2.617487,3.744906,2.622421,3.65116,2.644624,3.564815,2.684096,3.369922,2.656959,3.286044,2.61502,3.192298,2.612553,3.098552,2.61502,3.00974,2.642157,2.925862,2.684096,2.839517,2.718634,2.748238,2.698898
BLAISE_0522_R,Emilie Blaise,Modern_Sheep,2.47426,2.305036,2.548616,1.733264,3.284484,2.19222,3.363968,1.843516,4.079324,2.112736,4.271624,1.925564,4.658788,2.030688,2.594768,2.322984,2.676816,2.405032,2.779376,2.464004,2.881936,2.522976,2.994752,2.53836,3.094748,2.476824,3.17936,2.392212,3.235768,2.289652,3.379352,2.276832,3.476784,2.353752,3.579344,2.425544,3.687032,2.492208,3.810104,2.515284,3.912664,2.443492,3.984456,2.340932,4.045992,2.23068,4.148552,2.169144,4.202396,2.233244,4.26906,2.284524,4.34598,2.299908,4.417772,2.25632,4.487,2.210168,4.5511,2.15376,4.60238,2.08966,4.633148,1.979408,4.594688,1.956332,4.5511,1.940948,4.507512,1.925564,4.46136,1.923,4.415208,1.917872,4.366492,1.917872,4.32034,1.917872,4.169064,1.856336,4.135732,1.758904,4.02548,1.735828,3.92292,1.771724,3.812668,1.792236,3.699852,1.7948,3.5896,1.815312,3.481912,1.838388,3.2691,1.774288,3.174232,1.740956,3.079364,1.776852,2.976804,1.771724,2.876808,1.789672,2.784504,1.835824,2.684508,1.856336,2.58964,1.82044
BLAISE_0562_R,Emilie Blaise,Modern_Sheep,2.417415,2.026185,2.422245,1.49247,3.20712,1.87887,3.243345,1.523865,3.9606,1.80159,4.093425,1.56009,4.64646,1.75812,2.52126,2.09139,2.62269,2.15418,2.72895,2.20731,2.842455,2.24112,2.96079,2.26527,3.059805,2.20248,3.117765,2.098635,3.166065,1.98996,3.291645,1.977885,3.373755,2.07207,3.47277,2.15418,3.58386,2.21697,3.70944,2.224215,3.81087,2.14935,3.876075,2.040675,3.924375,1.92234,4.03788,1.866795,4.10067,1.93683,4.18761,1.97547,4.272135,1.932,4.36149,1.89819,4.455675,1.871625,4.54986,1.866795,4.644045,1.84989,4.5885,1.67118,4.552275,1.58424,4.523295,1.494885,4.484655,1.41036,4.3953,1.403115,4.344585,1.48281,4.276965,1.5456,4.18761,1.572165,4.04271,1.46349,3.9606,1.40553,3.856755,1.398285,3.750495,1.412775,3.644235,1.412775,3.537975,1.417605,3.43413,1.441755,3.33753,1.48281,3.1395,1.494885,3.054975,1.43934,2.96079,1.403115,2.86902,1.446585,2.76759,1.456245,2.673405,1.4973,2.59854,1.56492,2.50194,1.548015
BLAISE_1090_L,Emilie Blaise,Modern_Sheep,2.981904,3.260181,3.030411,2.831277,3.737592,3.178485,3.8295,2.851701,4.363077,3.239757,4.51881,2.93595,5.00388,3.145296,3.071259,3.3189,3.158061,3.39549,3.257628,3.451656,3.364854,3.495057,3.477186,3.515481,3.584412,3.477186,3.653343,3.385278,3.699297,3.280605,3.796311,3.252522,3.860136,3.329112,3.923961,3.405702,4.003104,3.469527,4.095012,3.510375,4.189473,3.482292,4.266063,3.418467,4.31457,3.331665,4.437114,3.280605,4.508598,3.324006,4.582635,3.364854,4.666884,3.354642,4.735815,3.308688,4.809852,3.265287,4.881336,3.221886,4.963032,3.201462,4.957926,3.096789,4.906866,3.0636,4.855806,3.027858,4.804746,2.994669,4.746027,2.976798,4.687308,2.969139,4.626036,2.971692,4.567317,2.956374,4.449879,2.854254,4.388607,2.792982,4.322229,2.736816,4.255851,2.795535,4.171602,2.821065,4.0848,2.818512,3.995445,2.815959,3.908643,2.836383,3.72738,2.823618,3.645684,2.785323,3.558882,2.798088,3.469527,2.805747,3.377619,2.8083,3.290817,2.828724,3.206568,2.861913,3.11466,2.872125
BLAISE_1149_R,Emilie Blaise,Modern_Sheep,1.95027,2.78359,1.94023,2.15107,2.6606,2.62044,2.71331,2.22135,3.33077,2.57024,3.60185,2.38199,4.01098,2.54765,2.02557,2.73088,2.10589,2.79614,2.18872,2.85387,2.2841,2.89403,2.3845,2.90909,2.47486,2.86391,2.54765,2.79363,2.60538,2.70829,2.74845,2.69072,2.81873,2.77857,2.89152,2.86642,2.9869,2.92666,3.09985,2.93419,3.19523,2.87144,3.25547,2.77606,3.30065,2.67064,3.35587,2.65558,3.43619,2.70829,3.514,2.76602,3.60687,2.78108,3.69472,2.74092,3.77755,2.68821,3.86038,2.6355,3.95325,2.61291,3.98839,2.50247,3.9407,2.4849,3.89301,2.46733,3.84281,2.44976,3.79763,2.42717,3.75245,2.40207,3.70225,2.39454,3.65205,2.38952,3.50396,2.31171,3.45376,2.20629,3.35336,2.14856,3.24292,2.1335,3.16511,2.21633,3.04965,2.20629,2.93921,2.17617,2.82626,2.19876,2.62044,2.20629,2.5351,2.16362,2.44223,2.1837,2.35689,2.14354,2.26904,2.15107,2.19123,2.2088,2.10087,2.2339,2.008,2.21633
BLAISE_1191_L,Emilie Blaise,Modern_Sheep,1.79478,3.48867,1.71513,2.838195,2.53287,3.21786,2.57535,2.83023,3.252375,3.167415,3.45681,2.84085,3.979845,3.050595,1.908945,3.48336,2.01249,3.53115,2.121345,3.565665,2.2302,3.602835,2.344365,3.597525,2.43729,3.528495,2.48508,3.42495,2.52225,3.316095,2.609865,3.294855,2.689515,3.37716,2.78244,3.44619,2.88333,3.5046,2.997495,3.512565,3.103695,3.46212,3.172725,3.37185,3.22848,3.268305,3.33468,3.22848,3.41964,3.27627,3.512565,3.289545,3.60549,3.26034,3.687795,3.21255,3.7701,3.15945,3.836475,3.09042,3.926745,3.119625,3.910815,3.01077,3.8763,2.94705,3.857715,2.875365,3.81258,2.816955,3.74886,2.827575,3.677175,2.84085,3.60549,2.85678,3.53115,2.85678,3.36654,2.785095,3.284235,2.71872,3.178035,2.70279,3.0798,2.73996,2.976255,2.73465,2.870055,2.72934,2.76651,2.758545,2.662965,2.77713,2.487735,2.77713,2.381535,2.75058,2.27799,2.769165,2.17179,2.763855,2.07621,2.8143,1.993905,2.88333,1.89567,2.93112,1.792125,2.89926
BLAISE_1216_R,Emilie Blaise,Modern_Sheep,2.007792,3.214044,2.034072,2.45718,2.882916,2.846124,2.919708,2.53602,3.694968,2.854008,3.965652,2.717352,4.328316,2.906568,2.126052,3.164112,2.218032,3.148344,2.331036,3.224556,2.462436,3.27186,2.58858,3.29814,2.701584,3.2193,2.769912,3.095784,2.830356,2.972268,2.964384,2.94336,3.051108,3.030084,3.148344,3.098412,3.253464,3.156228,3.369096,3.190392,3.471588,3.12732,3.5478,3.032712,3.618756,2.935476,3.729132,2.935476,3.789576,2.990664,3.86316,3.027456,3.944628,3.024828,4.023468,3.003804,4.102308,2.985408,4.183776,2.967012,4.262616,2.9565,4.278384,2.880288,4.223196,2.854008,4.175892,2.817216,4.15224,2.762028,4.154868,2.704212,4.097052,2.685816,4.070772,2.738376,4.02084,2.743632,3.873672,2.593836,3.85002,2.454552,3.734388,2.438784,3.605616,2.507112,3.479472,2.578068,3.33756,2.609604,3.19302,2.61486,3.04848,2.596464,2.83824,2.433528,2.717352,2.423016,2.635884,2.520252,2.50974,2.53602,2.40462,2.604348,2.291616,2.664792,2.165472,2.66742,2.078748,2.57544
BLAISE_1511_R,Emilie Blaise,Modern_Sheep,3.59856,2.82492,3.5658,2.28564,4.42512,2.47464,4.38228,2.14452,5.10552,2.38896,5.34996,2.15964,5.7204,2.1798,3.70944,2.8224,3.81528,2.79972,3.92868,2.85012,4.04964,2.87784,4.17312,2.86776,4.28148,2.8098,4.33188,2.6964,4.36716,2.57796,4.51836,2.53764,4.60656,2.60064,4.69224,2.66868,4.78548,2.72412,4.89384,2.7342,4.98456,2.67624,5.02488,2.58048,5.06268,2.47968,5.19876,2.43684,5.27184,2.47212,5.35248,2.48724,5.42052,2.44944,5.47848,2.39148,5.54652,2.34612,5.61204,2.29572,5.67504,2.24532,5.68512,2.1672,5.63976,2.16468,5.60448,2.18736,5.56416,2.18988,5.52132,2.18736,5.47596,2.18232,5.4306,2.17728,5.38776,2.16972,5.2794,2.06388,5.19624,1.9782,5.07528,1.97316,4.97448,2.03364,4.85352,2.04876,4.73508,2.0538,4.61916,2.08152,4.50072,2.10168,4.29912,2.05632,4.19832,2.07648,4.1454,2.17224,4.03452,2.18736,3.93372,2.22264,3.86316,2.3058,3.75984,2.34864,3.65148,2.34864
